Course.exam,TermCD,SchoolYear,CourseSchoolDBN,Table,CourseTitle,Mark,Mark.1,NumericEquivalent,Credits,CreditEarned,CreditEarned.1,Term.Average.Display,Credits.Total,Credit.Earned.Total,Credits.Average,StudentID,Credits.Total.1,Credit.Earned.Total.1,Cumulative.Term.Average1,Credits.Average.1
Exam  ,2,2017,30Q258,SXRKE ,LIVENVIR R JUNE,73, ,73,0,0,0,,0,0,0,218676238,28,28,80.39285714,28
Course,2,2020,30Q258,EES22,Capstone,85, ,85,1,57,1,,,,,217021261,,,,
Course,2,2020,30Q258,FSS65,SPANISH III  1 OF 2,77, ,77,1,57,1,,,,,217021261,,,,
Course,2,2020,30Q258,FSS66,SPANISH III   2 OF 2,77, ,77,1,57,1,,,,,217021261,,,,
Course,2,2020,30Q258,HES11,ECONOMICS,74, ,74,1,57,1,,,,,217021261,,,,
Course,2,2020,30Q258,PPS88,PHYS ED,100, ,100,0.5,57,0.5,,,,,217021261,,,,
Course,2,2020,30Q258,SPS22,PHYSICS  2 OF 2,81, ,81,1,57,1,,,,,217021261,,,,
Course,2,2020,30Q258,SPS22QL,PHYSICS LAB 2 OF 2,P,*,,0,57,0,,,,,217021261,,,,
Course,2,2020,30Q258,TCS11U,MAE100 Intro to Auto,A, ,95,1,57,1,82.92307692,6.5,6.5,6.5,217021261,,,,
Course,1,2020,30Q258,EES21,Capstone,85, ,85,1,57,1,,,,,217021261,,,,
Course,1,2020,30Q258,FSS63,SPANISH II  1 OF 2,83, ,83,1,57,1,,,,,217021261,,,,
Course,1,2020,30Q258,FSS64,SPANISH II   2 OF 2,83, ,83,1,57,1,,,,,217021261,,,,
Course,1,2020,30Q258,HVS11,PART IN GOVT,82, ,82,1,57,1,,,,,217021261,,,,
Course,1,2020,30Q258,PPS87,PHYS ED,100, ,100,0.5,57,0.5,,,,,217021261,,,,
Course,1,2020,30Q258,SPS21,PHYSICS  1 OF 2,76, ,76,1,57,1,,,,,217021261,,,,
Course,1,2020,30Q258,SPS21QL,PHYSICS  LAB 1 OF 2,P,*,,0,57,0,83.45454545,5.5,5.5,5.5,217021261,,,,
Course,2,2019,30Q258,ALS22,Advanced Art Portfol,85, ,85,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,EES88X,AP English Language ,76, ,76,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,FSS62,SPANISH I  2 OF 2,67, ,67,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,HBS11U**,HUP 102 - Critical T,CR,*,,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,HUS22X,AP US History,72, ,72,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,MPS22,Pre-Calculus 2 of 2,79, ,79,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,PPS86,PHYS ED,95, ,95,0.5,57,0.5,,,,,217021261,,,,
Course,2,2019,30Q258,RQS42T,Technology & Sustain,86, ,86,0.5,57,0.5,,,,,217021261,,,,
Course,2,2019,30Q258,SCS22,CHEMISTRY 2 OF 2,80, ,80,1,57,1,,,,,217021261,,,,
Course,2,2019,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,57,0,78.5,8,8,7,217021261,,,,
Course,1,2019,30Q258,ALS21,Advanced Art,73, ,73,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,EES87X,AP English Language ,65, ,65,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,FSS61,SPANISH I  1 OF 2,72, ,72,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,HUS21X,AP US History,69, ,69,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,87, ,87,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,PPS85,PHYS ED,91, ,91,0.5,57,0.5,,,,,217021261,,,,
Course,1,2019,30Q258,RQS41T,Technology & Sustain,78, ,78,0.5,57,0.5,,,,,217021261,,,,
Course,1,2019,30Q258,SCS21,CHEMISTRY 1 OF 2,70, ,70,1,57,1,,,,,217021261,,,,
Course,1,2019,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,57,0,74.35714286,7,7,7,217021261,,,,
Course,2,2018,30Q258,AUS22,Digital Art 2 of 2,78, ,78,0.5,57,0.5,,,,,217021261,,,,
Course,2,2018,30Q258,EES86,ENGLISH 11 2 OF 2,72, ,72,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,HGS43,GLOBAL STUDIES 10 1 ,76, ,76,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,HGS44,GLOBAL STUDIES 10 2 ,76, ,76,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,69, ,69,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,PPS84,PHYS ED,97, ,97,0.5,57,0.5,,,,,217021261,,,,
Course,2,2018,30Q258,RVS22T,Engineering in the W,93, ,93,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,SLS22,LIVING ENV 2 OF 2,77, ,77,1,57,1,,,,,217021261,,,,
Course,2,2018,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,57,0,78.64285714,7,7,7,217021261,,,,
Course,1,2018,30Q258,AUS21,Digital Art 1 of 2,78, ,78,0.5,57,0.5,,,,,217021261,,,,
Course,1,2018,30Q258,EES85,ENGLISH 11 1 OF 2,70, ,70,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,HGS41,GLOBAL STUDIES 9 1 O,76, ,76,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,HGS42,GLOBAL STUDIES 9 2 O,76, ,76,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,71, ,71,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,PPS83,PHYS ED,92, ,92,0.5,57,0.5,,,,,217021261,,,,
Course,1,2018,30Q258,RVS21T,Engineering in the W,87, ,87,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,SLS21,LIVING ENV 1 OF 2,81, ,81,1,57,1,,,,,217021261,,,,
Course,1,2018,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,57,0,78,7,7,7,217021261,,,,
Course,2,2017,30Q258,ANS21,STUDIO ART I,74, ,74,1,57,1,,,,,217021261,,,,
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,75, ,75,1,57,1,,,,,217021261,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,75, ,75,1,57,1,,,,,217021261,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,74, ,74,1,57,1,,,,,217021261,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,78, ,78,0.5,57,0.5,,,,,217021261,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,90, ,90,0.5,57,0.5,,,,,217021261,,,,
Course,2,2017,30Q258,SES22,EARTH SCIENCE 2 OF 2,76, ,76,1,57,1,,,,,217021261,,,,
Course,2,2017,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,57,0,,,,,217021261,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,86, ,86,1,57,1,77.71428571,7,7,7,217021261,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,76, ,76,1,57,1,,,,,217021261,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,76, ,76,1,57,1,,,,,217021261,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,81, ,81,1,57,1,,,,,217021261,,,,
Course,1,2017,30Q258,MQS21QA,Topics in Discrete M,88, ,88,1,57,1,,,,,217021261,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,85, ,85,0.5,57,0.5,,,,,217021261,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,90, ,90,0.5,57,0.5,,,,,217021261,,,,
Course,1,2017,30Q258,SES21,EARTH SCIENCE 1 OF 2,72, ,72,1,57,1,,,,,217021261,,,,
Course,1,2017,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,P,*,,0,57,0,,,,,217021261,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,79, ,79,1,57,1,79.92857143,7,7,7,217021261,,,,
Course,1,2016,27Q137,MEN11A,ALGEBRA,75, ,75,2,57,2,75,2,2,2,217021261,,,,
Exam  ,2,2020,30Q258,FXTSE ,SPANISH LOTE,WA,*,,0,57,0,,,,,217021261,,,,
Exam  ,2,2020,30Q258,SXRPE ,PHYSICS REG JUN,WA,*,,0,57,0,,0,0,0,217021261,,,,
Exam  ,2,2019,30Q258,HXRUE ,USHIST REG JUNE,WA,*,,0,57,0,,,,,217021261,,,,
Exam  ,2,2019,30Q258,SXRXE ,CHEMISTRY R JUNE,WA,*,,0,57,0,,0,0,0,217021261,,,,
Exam  ,7,2018,30Q502,MXRNG ,CC ALGEBRA II REG AU,69,*,69,0,57,0,,0,0,0,217021261,,,,
Exam  ,2,2018,30Q258,EXRCE ,CC ELA REG JUN,72,*,72,0,57,0,,,,,217021261,,,,
Exam  ,2,2018,30Q258,HXRCE ,GLOBAL II REG JUN,72,*,72,0,57,0,,,,,217021261,,,,
Exam  ,2,2018,30Q258,SXRKE ,LIVENVIR R JUNE,79,*,79,0,57,0,,0,0,0,217021261,,,,
Exam  ,1,2018,30Q258,SXRUR ,PHSET ES R JAN,74,*,74,0,57,0,,0,0,0,217021261,,,,
Exam  ,2,2017,30Q258,MXRKE ,CC GEOMETRY REG JUN,66, ,66,0,57,0,,0,0,0,217021261,,,,
Exam  ,1,2016,27Q137,MXRCE ,CC ALGEBRA I REG JUN,72,*,72,0,57,0,,0,0,0,217021261,57,57,78.89285714,56
Course,2,2019,30Q258,FSS65,SPANISH III  1 OF 2,83, ,83,1,0,1,,,,,214655418,,,,
Course,2,2019,30Q258,FSS66,SPANISH III   2 OF 2,83, ,83,1,0,1,,,,,214655418,,,,
Course,2,2019,30Q258,HVS11,PART IN GOVT,85, ,85,1,0,1,,,,,214655418,,,,
Course,2,2019,30Q258,MPS22,Pre-Calculus 2 of 2,78, ,78,1,0,1,,,,,214655418,,,,
Course,2,2019,30Q258,PPS88,PHYS ED,95, ,95,0.5,0,0.5,,,,,214655418,,,,
Course,2,2019,30Q258,RQS44T,Technology & Sustain,90, ,90,0.5,0,0.5,,,,,214655418,,,,
Course,2,2019,30Q258,SKS22XP,AP Computer Science ,95, ,95,1,0,1,86.08333333,6,6,6,214655418,,,,
Course,1,2019,30Q258,EES21,Capstone,75, ,75,1,0,1,,,,,214655418,,,,
Course,1,2019,30Q258,FSS63,SPANISH II  1 OF 2,77, ,77,1,0,1,,,,,214655418,,,,
Course,1,2019,30Q258,FSS64,SPANISH II   2 OF 2,77, ,77,1,0,1,,,,,214655418,,,,
Course,1,2019,30Q258,HES11,ECONOMICS,83, ,83,1,0,1,,,,,214655418,,,,
Course,1,2019,30Q258,MPS21,Pre-Calculus,80, ,80,1,0,1,,,,,214655418,,,,
Course,1,2019,30Q258,PPS87,PHYS ED,88, ,88,0.5,0,0.5,,,,,214655418,,,,
Course,1,2019,30Q258,RQS43T,Technology & Sustain,85, ,85,0.5,0,0.5,,,,,214655418,,,,
Course,1,2019,30Q258,SKS21XP,AP Computer Science ,65, ,65,1,0,1,77.64285714,7,7,7,214655418,,,,
Course,2,2018,30Q258,EES88X,AP English Language ,75, ,75,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,FSS62,SPANISH I  2 OF 2,90, ,90,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,HUS22,US HISTORY 2 OF 2,76, ,76,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,68, ,68,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,PHS11,HEALTH,69, ,69,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,PPS86,PHYS ED,82, ,82,0.5,0,0.5,,,,,214655418,,,,
Course,2,2018,30Q258,RQS42T,College and Career F,87, ,87,0.5,0,0.5,,,,,214655418,,,,
Course,2,2018,30Q258,SES22,EARTH SCIENCE 2 OF 2,71, ,71,1,0,1,,,,,214655418,,,,
Course,2,2018,30Q258,SES22QL,EARTH SCIENCE LAB 2 ,P,*,,0,0,0,76.21428571,7,7,7,214655418,,,,
Course,1,2018,30Q258,EES87X,AP English Language ,79, ,79,1,0,1,,,,,214655418,,,,
Course,1,2018,30Q258,FSS61,SPANISH I  1 OF 2,80, ,80,1,0,1,,,,,214655418,,,,
Course,1,2018,30Q258,HUS21,US HISTORY 1 OF 2,76, ,76,1,0,1,,,,,214655418,,,,
Course,1,2018,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,79, ,79,1,0,1,,,,,214655418,,,,
Course,1,2018,30Q258,PPS85,PHYS ED,95, ,95,0.5,0,0.5,,,,,214655418,,,,
Course,1,2018,30Q258,RQS41T,College and Career F,91, ,91,0.5,0,0.5,,,,,214655418,,,,
Course,1,2018,30Q258,SES21,EARTH SCIENCE 1 OF 2,83, ,83,1,0,1,,,,,214655418,,,,
Course,1,2018,30Q258,SES21QL,EARTH SCIENCE LAB 1 ,F, ,55,0,0,0,,,,,214655418,,,,
Course,1,2018,30Q258,TQS11U,MAE109 - Introductio,F, ,55,1,0,0,77.85714286,7,6,7,214655418,,,,
Course,2,2017,30Q258,CHS22,Greek Theater II,84, ,84,0.5,0,0.5,,,,,214655418,,,,
Course,2,2017,30Q258,EES86,ENGLISH 11 2 OF 2,78, ,78,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,HGS43,GLOBAL STUDIES 10 1 ,74, ,74,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,HGS44,GLOBAL STUDIES 10 2 ,74, ,74,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,MGS22,CC Geometry 2 of 2,69, ,69,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,PPS84,PHYS ED,80, ,80,0.5,0,0.5,,,,,214655418,,,,
Course,2,2017,30Q258,RVS22T,Engineering in the W,94, ,94,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,SCS22,CHEMISTRY 2 OF 2,72, ,72,1,0,1,,,,,214655418,,,,
Course,2,2017,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,77.57142857,7,7,7,214655418,,,,
Course,1,2017,30Q258,CHS21,Greek Theater I,96, ,96,0.5,0,0.5,,,,,214655418,,,,
Course,1,2017,30Q258,EES85,ENGLISH 11 1 OF 2,81, ,81,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,HBS11U,HUP 102 Critical Thi,B-, ,83,0.5,0,0.5,,,,,214655418,,,,
Course,1,2017,30Q258,HGS41,GLOBAL STUDIES 9 1 O,89, ,89,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,HGS42,GLOBAL STUDIES 9 2 O,89, ,89,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,MGS21,CC Geometry 1 of 2,77, ,77,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,PPS83,PHYS ED,83, ,83,0.5,0,0.5,,,,,214655418,,,,
Course,1,2017,30Q258,RVS21T,Engineering in the W,88, ,88,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,SCS21,CHEMISTRY 1 OF 2,87, ,87,1,0,1,,,,,214655418,,,,
Course,1,2017,30Q258,SCS21QL,CHEMISTRY LAB 1 OF 2,P,*,,0,0,0,85.6,7.5,7.5,7.5,214655418,,,,
Course,2,2016,30Q258,ANS21,STUDIO ART I 1 of 2,81, ,81,1,0,1,,,,,214655418,,,,
Course,2,2016,30Q258,EES83,ENGLISH 10 1 OF 2,78, ,78,1,0,1,,,,,214655418,,,,
Course,2,2016,30Q258,EES84,ENGLISH 10 2 OF 2,78, ,78,1,0,1,,,,,214655418,,,,
Course,2,2016,30Q258,MES22,CC Algebra I 2 of 2,88, ,88,1,0,1,,,,,214655418,,,,
Course,2,2016,30Q258,PPS82,PHYS ED,86, ,86,0.5,0,0.5,,,,,214655418,,,,
Course,2,2016,30Q258,SLS22,LIVING ENV 2 OF 2,83, ,83,1,0,1,,,,,214655418,,,,
Course,2,2016,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,P,*,,0,0,0,,,,,214655418,,,,
Course,2,2016,30Q258,SQS22T,ENGINEERING FOUNDATI,88, ,88,1,0,1,82.92307692,6.5,6.5,6.5,214655418,,,,
Course,1,2016,30Q258,EES81,ENGLISH 9 1 OF 2,85, ,85,1,0,1,,,,,214655418,,,,
Course,1,2016,30Q258,EES82,ENGLISH 9 2 OF 2,85, ,85,1,0,1,,,,,214655418,,,,
Course,1,2016,30Q258,MES21,CC Algebra I 1 of 2,87, ,87,1,0,1,,,,,214655418,,,,
Course,1,2016,30Q258,PPS81,PHYS ED,85, ,85,0.5,0,0.5,,,,,214655418,,,,
Course,1,2016,30Q258,RZS21T,WORK BASED LEARNING ,93, ,93,1,0,1,,,,,214655418,,,,
Course,1,2016,30Q258,SLS21,LIVING ENV 1 OF 2,80, ,80,1,0,1,,,,,214655418,,,,
Course,1,2016,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,P,*,,0,0,0,,,,,214655418,,,,
Course,1,2016,30Q258,SQS21T,ENGINEERING FOUNDATI,83, ,83,1,0,1,85.46153846,6.5,6.5,6.5,214655418,,,,
Exam  ,2,2019,30Q258,FXTSE ,SPANISH LOTE,WA,*,,0,0,0,,,,,214655418,,,,
Exam  ,2,2019,30Q258,MXRKE ,CC GEOMETRY REG JUN,WA,*,,0,0,0,,,,,214655418,,,,
Exam  ,2,2019,30Q258,MXRNE ,CC ALGEBRA II REG JU,WA,*,,0,0,0,,,,,214655418,,,,
Exam  ,2,2019,30Q258,SXRXE ,CHEMISTRY R JUNE,WA,*,,0,0,0,,0,0,0,214655418,,,,
Exam  ,2,2018,30Q258,HXRUE ,USHIST REG JUNE,95,*,95,0,0,0,,,,,214655418,,,,
Exam  ,2,2018,30Q258,MXRNE ,CC ALGEBRA II REG JU,54, ,54,0,0,0,,,,,214655418,,,,
Exam  ,2,2018,30Q258,SXRUE ,PHSET ES R JUN,76,*,76,0,0,0,,0,0,0,214655418,,,,
Exam  ,2,2017,30Q258,HXRTE ,GLOBAL TRNS REG JUN,89,*,89,0,0,0,,,,,214655418,,,,
Exam  ,2,2017,30Q258,MXRKE ,CC GEOMETRY REG JUN,63, ,63,0,0,0,,,,,214655418,,,,
Exam  ,2,2017,30Q258,SXRXE ,CHEMISTRY R JUNE,62, ,62,0,0,0,,0,0,0,214655418,,,,
Exam  ,1,2017,30Q258,EXRCR ,CC ELA REG JAN,84, ,84,0,0,0,,0,0,0,214655418,,,,
Exam  ,2,2016,30Q258,MXRCE ,CC ALGEBRA I REG JUN,79, ,79,0,0,0,,,,,214655418,,,,
Exam  ,2,2016,30Q258,SXRKE ,LIVENVIR R JUNE,88, ,88,0,0,0,,0,0,0,214655418,54.5,53.5,81.06422018,54.5
Course,2,2017,30Q258,EES83,ENGLISH 10 1 OF 2,95, ,95,1,14,1,,,,,212641000,,,,
Course,2,2017,30Q258,EES84,ENGLISH 10 2 OF 2,95, ,95,1,14,1,,,,,212641000,,,,
Course,2,2017,30Q258,MES43,CC ALGEBRA 3 OF 4,97, ,97,1,14,1,,,,,212641000,,,,
Course,2,2017,30Q258,MES44,CC ALGEBRA 4 OF 4,97, ,97,1,14,1,,,,,212641000,,,,
Course,2,2017,30Q258,PHS22,HEALTH 2 of 2,92, ,92,0.5,14,0.5,,,,,212641000,,,,
Course,2,2017,30Q258,PPS82,PHYS ED,92, ,92,0.5,14,0.5,,,,,212641000,,,,
Course,2,2017,30Q258,SLS22,LIVING ENV 2 OF 2,97, ,97,1,14,1,,,,,212641000,,,,
Course,2,2017,30Q258,SLS22QL,LIVING ENV LAB 2 OF ,100, ,100,0,14,0,,,,,212641000,,,,
Course,2,2017,30Q258,SQS22T,ENGINEERING FOUNDATI,95, ,95,1,14,1,95.42857143,7,7,7,212641000,,,,
Course,1,2017,30Q258,EES81,ENGLISH 9 1 OF 2,93, ,93,1,14,1,,,,,212641000,,,,
Course,1,2017,30Q258,EES82,ENGLISH 9 2 OF 2,93, ,93,1,14,1,,,,,212641000,,,,
Course,1,2017,30Q258,MES41,CC ALGEBRA 1 OF 4,99, ,99,1,14,1,,,,,212641000,,,,
Course,1,2017,30Q258,MES42,CC ALGEBRA 2 OF 4,99, ,99,1,14,1,,,,,212641000,,,,
Course,1,2017,30Q258,PHS21,HEALTH 1 of 2,95, ,95,0.5,14,0.5,,,,,212641000,,,,
Course,1,2017,30Q258,PPS81,PHYS ED,90, ,90,0.5,14,0.5,,,,,212641000,,,,
Course,1,2017,30Q258,SLS21,LIVING ENV 1 OF 2,98, ,98,1,14,1,,,,,212641000,,,,
Course,1,2017,30Q258,SLS21QL,LIVING ENV 1 LAB 1 O,100, ,100,0,14,0,,,,,212641000,,,,
Course,1,2017,30Q258,SQS21T,ENGINEERING FOUNDATI,95, ,95,1,14,1,95.64285714,7,7,7,212641000,,,,
Exam  ,2,2017,30Q258,MXRCE ,CC ALGEBRA I REG JUN,87, ,87,0,14,0,,,,,212641000,,,,
Exam  ,2,2017,30Q258,SXRKE ,LIVENVIR R JUNE,83, ,83,0,14,0,,0,0,0,212641000,14,14,95.53571429,14
Course,2,2020,30Q258,AGS44,Art and Design,82, ,82,0.5,0,0.5,,,,,215767949,,,,
Course,2,2020,30Q258,EES88X,AP English Language ,78, ,78,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,FSS62,SPANISH I  2 OF 2,86, ,86,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,HUS22X,AP US History,73, ,73,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,MRS22,ALGEBRA 2 / TRIG 2 O,CR,*,,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,PPS86,PHYS ED,100, ,100,0.5,0,0.5,,,,,215767949,,,,
Course,2,2020,30Q258,RQS22T,Energy and Sustainab,79, ,79,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,SCS22,CHEMISTRY 2 OF 2,84, ,84,1,0,1,,,,,215767949,,,,
Course,2,2020,30Q258,SCS22QL,CHEMISTRY LAB 2 OF 2,P,*,,0,0,0,81.83333333,7,7,6,215767949,,,,
Course,1,2020,30Q258,AGS43,Art and Design 11,65, ,65,0.5,0,0.5,,,,,215767949,,,,
Course,1,2020,30Q258,EES87X,AP English Language ,65, ,65,1,0,1,,,,,215767949,,,,
Course,1,2020,30Q258,FSS61,SPANISH I  1 OF 2,72, ,72,1,0,1,,,,,215767949,,,,
Course,1,2020,30Q258,HUS21X,AP US History,68, ,68,1,0,1,,,,,215767949,,,,
Course,1,2020,30Q258,MRS21,ALGEBRA 2 / TRIG 1 O,65, ,65,1,0,1,,,,,215767949,,,,
Course,1,2020,30Q258,PPS85,PHYS ED,88, ,88,0.5,0,0.5,,,,,215767949,,,,
